object_id,shape,admin0_name_en,admin0_name_th,admin0_pcode,admin1_name_en,admin1_name_th,admin1_pcode,admin2_name_en,admin2_name_th,admin2_pcode,admin3_name_en,admin3_name_th,admin3_pcode,shape_length,shape_area
589,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Bangkok Noi,บางกอกน้อย,TH1020,Bang Khun Non,บางขุนนนท์,TH102006,0.053421,0.000137
590,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Phra Nakhon,พระนคร,TH1001,Bang Khun Phrom,บางขุนพรหม,TH100111,0.026212,0.000037
591,Polygon,Thailand,ประเทศไทย,TH,Phetchaburi,เพชรบุรี,TH76,Ban Laem,บ้านแหลม,TH7607,Bang Khun Sai,บางขุนไทร,TH760702,0.207695,0.001856
592,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Bangkok Noi,บางกอกน้อย,TH1020,Bang Khun Si,บางขุนศรี,TH102007,0.085667,0.000331
593,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Chom Thong,จอมทอง,TH1035,Bang Khun Thian,บางขุนเทียน,TH103501,0.096831,0.000525
594,Polygon,Thailand,ประเทศไทย,TH,Narathiwat,นราธิวาส,TH96,Tak Bai,ตากใบ,TH9602,Bang Khun Thong,บางขุนทอง,TH960205,0.352123,0.004413
595,Polygon,Thailand,ประเทศไทย,TH,Chai Nat,ชัยนาท,TH18,Sankhaburi,สรรคบุรี,TH1805,Bang Khut,บางขุด,TH180505,0.284633,0.003361
596,Polygon,Thailand,ประเทศไทย,TH,Chachoengsao,ฉะเชิงเทรา,TH24,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Bang Khwan,บางขวัญ,TH240109,0.304547,0.001819
597,Polygon,Thailand,ประเทศไทย,TH,Songkhla,สงขลา,TH90,Bang Klam,บางกล่ำ,TH9014,Bang Klam,บางกล่ำ,TH901401,0.314409,0.001937
598,Polygon,Thailand,ประเทศไทย,TH,Chachoengsao,ฉะเชิงเทรา,TH24,Bang Pakong,บางปะกง,TH2404,Bang Kluea,บางเกลือ,TH240406,0.139437,0.000953
599,Polygon,Thailand,ประเทศไทย,TH,Samut Prakan,สมุทรปราการ,TH11,Phra Pradaeng,พระประแดง,TH1104,Bang Ko Bua,บางกอบัว,TH110412,0.069622,0.000234
600,Polygon,Thailand,ประเทศไทย,TH,Prachin Buri,ปราจีนบุรี,TH25,Ban Sang,บ้านสร้าง,TH2506,Bang Krabao,บางกระเบา,TH250602,0.289184,0.002258
601,Polygon,Thailand,ประเทศไทย,TH,Nakhon Pathom,นครปฐม,TH73,Nakhon Chai Si,นครชัยศรี,TH7303,Bang Krabao,บางกระเบา,TH730302,0.100323,0.000325
602,Polygon,Thailand,ประเทศไทย,TH,Pathum Thani,ปทุมธานี,TH13,Sam Khok,สามโคก,TH1307,Bang Krabue,บางกระบือ,TH130710,0.133989,0.00079
603,Polygon,Thailand,ประเทศไทย,TH,Sing Buri,สิงห์บุรี,TH17,Mueang Sing Buri,เมืองสิงห์บุรี,TH1701,Bang Krabue,บางกระบือ,TH170108,0.218786,0.00189
604,Polygon,Thailand,ประเทศไทย,TH,Samut Songkhram,สมุทรสงคราม,TH75,Bang Khonthi,บางคนที,TH7502,Bang Krabue,บางกระบือ,TH750212,0.083861,0.000272
605,Polygon,Thailand,ประเทศไทย,TH,Samut Sakhon,สมุทรสาคร,TH74,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Bang Krachao,บางกระเจ้า,TH740116,0.280133,0.002858
606,Polygon,Thailand,ประเทศไทย,TH,Chachoengsao,ฉะเชิงเทรา,TH24,Bang Khla,บางคล้า,TH2402,Bang Krachet,บางกระเจ็ด,TH240208,0.312499,0.003906
607,Polygon,Thailand,ประเทศไทย,TH,Nonthaburi,นนทบุรี,TH12,Mueang Nonthaburi,เมืองนนทบุรี,TH1201,Bang Krang,บางกร่าง,TH120108,0.13956,0.000673
608,Polygon,Thailand,ประเทศไทย,TH,Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,TH14,Bang Pa-In,บางปะอิน,TH1406,Bang Krasan,บางกระสั้น,TH140605,0.280671,0.001733
609,Polygon,Thailand,ประเทศไทย,TH,Nonthaburi,นนทบุรี,TH12,Mueang Nonthaburi,เมืองนนทบุรี,TH1201,Bang Kraso,บางกระสอ,TH120104,0.172165,0.000908
610,Polygon,Thailand,ประเทศไทย,TH,Samut Prakan,สมุทรปราการ,TH11,Phra Pradaeng,พระประแดง,TH1104,Bang Krasop,บางกระสอบ,TH110411,0.071036,0.000229
611,Polygon,Thailand,ประเทศไทย,TH,Nakhon Pathom,นครปฐม,TH73,Sam Phran,สามพราน,TH7306,Bang Krathuek,บางกระทึก,TH730604,0.17506,0.000894
612,Polygon,Thailand,ประเทศไทย,TH,Phitsanulok,พิษณุโลก,TH65,Bang Krathum,บางกระทุ่ม,TH6505,Bang Krathum,บางกระทุ่ม,TH650501,0.337249,0.002804
613,Polygon,Thailand,ประเทศไทย,TH,Pattani,ปัตตานี,TH94,Khok Pho,โคกโพธิ์,TH9402,Bang Kro,บางโกระ,TH940203,0.11749,0.000825
614,Polygon,Thailand,ประเทศไทย,TH,Nonthaburi,นนทบุรี,TH12,Bang Kruai,บางกรวย,TH1202,Bang Kruai,บางกรวย,TH120202,0.088492,0.000375
615,Polygon,Thailand,ประเทศไทย,TH,Chachoengsao,ฉะเชิงเทรา,TH24,Ban Pho,บ้านโพธิ์,TH2405,Bang Krut,บางกรูด,TH240512,0.148792,0.00059
616,Polygon,Thailand,ประเทศไทย,TH,Prachin Buri,ปราจีนบุรี,TH25,Si Maha Phot,ศรีมหาโพธิ,TH2508,Bang Kung,บางกุ้ง,TH250805,0.184635,0.000966
617,Polygon,Thailand,ประเทศไทย,TH,Suphan Buri,สุพรรณบุรี,TH72,Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,Bang Kung,บางกุ้ง,TH720115,0.181261,0.000781
618,Polygon,Thailand,ประเทศไทย,TH,Samut Songkhram,สมุทรสงคราม,TH75,Bang Khonthi,บางคนที,TH7502,Bang Kung,บางกุ้ง,TH750208,0.081927,0.000231
619,Polygon,Thailand,ประเทศไทย,TH,Surat Thani,สุราษฎร์ธานี,TH84,Mueang Surat Thani,เมืองสุราษฎร์ธาน,TH8401,Bang Kung,บางกุ้ง,TH840110,0.210325,0.001794
620,Polygon,Thailand,ประเทศไทย,TH,Trang,ตรัง,TH92,Huai Yot,ห้วยยอด,TH9206,Bang Kung,บางกุ้ง,TH920606,0.427985,0.003403
621,Polygon,Thailand,ประเทศไทย,TH,Phichit,พิจิตร,TH66,Bueng Na Rang,บึงนาราง,TH6610,Bang Lai,บางลาย,TH661004,0.327045,0.003879
622,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Khlong San,คลองสาน,TH1018,Bang Lamphu Lang,บางลำภูล่าง,TH101803,0.054706,0.000189
623,Polygon,Thailand,ประเทศไทย,TH,Chon Buri,ชลบุรี,TH20,Bang Lamung,บางละมุง,TH2004,Bang Lamung,บางละมุง,TH200401,0.253757,0.002227
624,Polygon,Thailand,ประเทศไทย,TH,Chachoengsao,ฉะเชิงเทรา,TH24,Khlong Khuean,คลองเขื่อน,TH2411,Bang Lao,บางเล่า,TH241103,0.158507,0.000858
625,Polygon,Thailand,ประเทศไทย,TH,Nonthaburi,นนทบุรี,TH12,Bang Yai,บางใหญ่,TH1203,Bang Len,บางเลน,TH120303,0.111881,0.00058
626,Polygon,Thailand,ประเทศไทย,TH,Suphan Buri,สุพรรณบุรี,TH72,Song Phi Nong,สองพี่น้อง,TH7207,Bang Len,บางเลน,TH720702,0.340244,0.003436
627,Polygon,Thailand,ประเทศไทย,TH,Nakhon Pathom,นครปฐม,TH73,Bang Len,บางเลน,TH7305,Bang Len,บางเลน,TH730501,0.289665,0.002817
628,Polygon,Thailand,ประเทศไทย,TH,Lop Buri,ลพบุรี,TH16,Tha Wung,ท่าวุ้ง,TH1605,Bang Li,บางลี่,TH160504,0.330511,0.003463
629,Polygon,Thailand,ประเทศไทย,TH,Pathum Thani,ปทุมธานี,TH13,Mueang Pathum Thani,เมืองปทุมธานี,TH1301,Bang Luang,บางหลวง,TH130108,0.209041,0.00119
630,Polygon,Thailand,ประเทศไทย,TH,Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,TH14,Bang Ban,บางบาล,TH1405,Bang Luang,บางหลวง,TH140512,0.108542,0.000503
631,Polygon,Thailand,ประเทศไทย,TH,Chai Nat,ชัยนาท,TH18,Sapphaya,สรรพยา,TH1804,Bang Luang,บางหลวง,TH180406,0.248535,0.002115
632,Polygon,Thailand,ประเทศไทย,TH,Nakhon Pathom,นครปฐม,TH73,Bang Len,บางเลน,TH7305,Bang Luang,บางหลวง,TH730503,0.4651,0.005242
633,Polygon,Thailand,ประเทศไทย,TH,Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,TH14,Bang Ban,บางบาล,TH1405,Bang Luang Dot,บางหลวงโดด,TH140513,0.106206,0.000427
634,Polygon,Thailand,ประเทศไทย,TH,Chumphon,ชุมพร,TH86,Mueang Chumphon,เมืองชุมพร,TH8601,Bang Luek,บางลึก,TH860108,0.398923,0.003281
635,Polygon,Thailand,ประเทศไทย,TH,Nakhon Nayok,นครนายก,TH26,Ongkharak,องครักษ์,TH2604,Bang Luk Suea,บางลูกเสือ,TH260408,0.379076,0.004241
636,Polygon,Thailand,ประเทศไทย,TH,Surat Thani,สุราษฎร์ธานี,TH84,Phunphin,พุนพิน,TH8417,Bang Maduea,บางมะเดื่อ,TH841704,0.346355,0.004887
637,Polygon,Thailand,ประเทศไทย,TH,Nonthaburi,นนทบุรี,TH12,Bang Yai,บางใหญ่,TH1203,Bang Mae Nang,บางแม่นาง,TH120302,0.228699,0.001703
638,Polygon,Thailand,ประเทศไทย,TH,Nakhon Sawan,นครสวรรค์,TH60,Krok Phra,โกรกพระ,TH6002,Bang Mafo,บางมะฝ่อ,TH600203,0.178026,0.001382
639,Polygon,Thailand,ประเทศไทย,TH,Chumphon,ชุมพร,TH86,Mueang Chumphon,เมืองชุมพร,TH8601,Bang Mak,บางหมาก,TH860104,0.319396,0.003453
640,Polygon,Thailand,ประเทศไทย,TH,Trang,ตรัง,TH92,Kantang,กันตัง,TH9202,Bang Mak,บางหมาก,TH920203,0.279867,0.002169
641,Polygon,Thailand,ประเทศไทย,TH,Sing Buri,สิงห์บุรี,TH17,Mueang Sing Buri,เมืองสิงห์บุรี,TH1701,Bang Man,บางมัญ,TH170102,0.183058,0.001535
642,Polygon,Thailand,ประเทศไทย,TH,Chumphon,ชุมพร,TH86,Lang Suan,หลังสวน,TH8604,Bang Maphrao,บางมะพร้าว,TH860407,0.256372,0.002511
643,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Chom Thong,จอมทอง,TH1035,Bang Mot,บางมด,TH103503,0.138777,0.00069
644,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Thung Khru,ทุ่งครุ,TH1049,Bang Mot,บางมด,TH104901,0.157511,0.000876
645,Polygon,Thailand,ประเทศไทย,TH,Nonthaburi,นนทบุรี,TH12,Bang Yai,บางใหญ่,TH1203,Bang Muang,บางม่วง,TH120301,0.216792,0.001014
646,Polygon,Thailand,ประเทศไทย,TH,Nakhon Sawan,นครสวรรค์,TH60,Mueang Nakhon Sawan,เมืองนครสวรรค์,TH6001,Bang Muang,บางม่วง,TH600109,0.231085,0.001815
647,Polygon,Thailand,ประเทศไทย,TH,Phangnga,พังงา,TH82,Takua Pa,ตะกั่วป่า,TH8205,Bang Muang,บางม่วง,TH820504,0.393004,0.005071
648,Polygon,Thailand,ประเทศไทย,TH,Samut Prakan,สมุทรปราการ,TH11,Mueang Samut Prakan,เมืองสมุทรปราการ,TH1101,Bang Mueang,บางเมือง,TH110103,0.1344,0.000817
649,Polygon,Thailand,ประเทศไทย,TH,Samut Prakan,สมุทรปราการ,TH11,Mueang Samut Prakan,เมืองสมุทรปราการ,TH1101,Bang Mueang Mai,บางเมืองใหม่,TH110114,0.104514,0.000491
650,Polygon,Thailand,ประเทศไทย,TH,Phichit,พิจิตร,TH66,Bang Mun Nak,บางมูลนาก,TH6605,Bang Mun Nak,บางมูลนาก,TH660501,0.067604,0.000227
651,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Bang Na,บางนา,TH1047,Bang Na,บางนา,TH104701,0.200076,0.001592
652,Polygon,Thailand,ประเทศไทย,TH,Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,TH14,Maha Rat,มหาราช,TH1415,Bang Na,บางนา,TH141505,0.154472,0.001153
653,Polygon,Thailand,ประเทศไทย,TH,Phangnga,พังงา,TH82,Takua Pa,ตะกั่วป่า,TH8205,Bang Nai Si,บางนายสี,TH820502,0.71773,0.015711
654,Polygon,Thailand,ประเทศไทย,TH,Narathiwat,นราธิวาส,TH96,Mueang Narathiwat,เมืองนราธิวาส,TH9601,Bang Nak,บางนาค,TH960101,0.175192,0.000891
655,Polygon,Thailand,ประเทศไทย,TH,Sing Buri,สิงห์บุรี,TH17,Phrom Buri,พรหมบุรี,TH1704,Bang Nam Chiao,บางน้ำเชี่ยว,TH170403,0.137237,0.000789
656,Polygon,Thailand,ประเทศไทย,TH,Samut Sakhon,สมุทรสาคร,TH74,Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,Bang Nam Chuet,บางน้ำจืด,TH740112,0.276778,0.0017
657,Polygon,Thailand,ประเทศไทย,TH,Chumphon,ชุมพร,TH86,Lang Suan,หลังสวน,TH8604,Bang Nam Chuet,บางน้ำจืด,TH860408,0.394594,0.004203
658,Polygon,Thailand,ประเทศไทย,TH,Samut Prakan,สมุทรปราการ,TH11,Phra Pradaeng,พระประแดง,TH1104,Bang Nam Phueng,บางน้ำผึ้ง,TH110410,0.075308,0.000312
659,Polygon,Thailand,ประเทศไทย,TH,Chachoengsao,ฉะเชิงเทรา,TH24,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Bang Nam Priao,บางน้ำเปรี้ยว,TH240301,0.279113,0.003557
660,Polygon,Thailand,ประเทศไทย,TH,Chon Buri,ชลบุรี,TH20,Phan Thong,พานทอง,TH2005,Bang Nang,บางนาง,TH200509,0.313411,0.001982
661,Polygon,Thailand,ประเทศไทย,TH,Samut Songkhram,สมุทรสงคราม,TH75,Amphawa,อัมพวา,TH7503,Bang Nang Li,บางนางลี่,TH750312,0.107257,0.000463
662,Polygon,Thailand,ประเทศไทย,TH,Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,TH14,Bang Pahan,บางปะหัน,TH1407,Bang Nang Ra,บางนางร้า,TH140708,0.126497,0.000651
663,Polygon,Thailand,ประเทศไทย,TH,Lop Buri,ลพบุรี,TH16,Tha Wung,ท่าวุ้ง,TH1605,Bang Nga,บางงา,TH160505,0.359592,0.002792
664,Polygon,Thailand,ประเทศไทย,TH,Suphan Buri,สุพรรณบุรี,TH72,Si Prachan,ศรีประจันต์,TH7205,Bang Ngam,บางงาม,TH720504,0.33138,0.002275
665,Polygon,Thailand,ประเทศไทย,TH,Surat Thani,สุราษฎร์ธานี,TH84,Phunphin,พุนพิน,TH8417,Bang Ngon,บางงอน,TH841709,0.380234,0.005946
666,Polygon,Thailand,ประเทศไทย,TH,Samut Songkhram,สมุทรสงคราม,TH75,Bang Khonthi,บางคนที,TH7502,Bang Nok Khwaek,บางนกแขวก,TH750210,0.069881,0.000222
667,Polygon,Thailand,ประเทศไทย,TH,Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,TH14,Sena,เสนา,TH1412,Bang Nom Kho,บางนมโค,TH141205,0.195876,0.001187
668,Polygon,Thailand,ประเทศไทย,TH,Ranong,ระนอง,TH85,Mueang Ranong,เมืองระนอง,TH8501,Bang Non,บางนอน,TH850106,0.460861,0.004951
669,Polygon,Thailand,ประเทศไทย,TH,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Hua Sai,หัวไทร,TH8016,Bang Nop,บางนบ,TH801607,0.17054,0.001037
